OBJECTID,OBJECTID_MODE,Mode_Centroid,FacilityID,FacilityID_Mode,X,Y,Name,Target break,Mode standard,Standard?,Cluster sample?,FromBreak,ToBreak,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,1_Total_Pat,2_Empden,3_Popden,4_Dwell,5_ActDen,6_PropComm,7_RetailEmp,8_Balance,9_LUEntropy,10_HousingDiv,11_PedConnect,12_PBN,13_DestScore,14_DestCount,15_Parkiteer,16_CBDDist,17_ACDist,18_ACCount,19 _FTZ,20_Parking,21_PropUrban,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_PropFTE,29_MeanSize,30_MedInc,31_PropOS,32_PropBach,0.1_Centroid_patronage,0.2_Bus_patronage,0.2_Bus_Censored,ln_Centroid,ln_bus,ln_emp,ln_pop,Co-located_outlier_tracking
489,489-train,train,31,31-train,335794.9751,5776661.007,Location 31 : 0 - 800,800,800,yes,train,0,800,50,480,5048.109414,1231357.024,3546.9398,1301.43,1508.75,748.24,2810.18,0.35,203.99,0.24,0.66,8,130.75,0,7,113,1,39.23,0.18,1,0,3339.551,0.82,22071.69,198.38,191.77,0,0,198.38,0.54,2.02,300,0.04,0.23,3546.94,1696.9,1696.9,8.17,7.44,7.17,7.32,
483,483-train,train,32,32-train,336547.9701,5779035.003,Location 32 : 0 - 800,800,800,yes,train,0,800,50,474,6095.486727,1306741.15,996.0176745,474.98,1735.02,756.82,2210,0.15,48.18,0.05,0.57,8,65.81,0,4,42,0,37.36,2.44,0,0,3298.253,0.66,24989.69,153,56.77,0,0,153,0.56,2.29,300,0.03,0.24,996.02,191.9,191.9,6.9,5.26,6.16,7.46,
477,477-train,train,33,33-train,335888.9646,5780989.004,Location 33 : 0 - 800,800,800,yes,train,0,800,50,468,5331.667503,885893.6572,1167.985428,478.44,2030.74,798.53,2509.18,0.04,47.95,0.05,0.51,6,64.34,0,6,31,1,35.31,4.23,0,0,2329.256,0.76,25164.81,152.85,15.08,0,0,152.85,0.6,2.54,500,0.02,0.28,1167.99,14,14,7.06,2.64,6.17,7.62,
588,588-train,train,62,62-train,349240.0015,5781745.034,Location 62 : 0 - 800,800,800,yes,train,0,800,50,585,4925.435736,559280.0393,2791.558846,540.55,2221.06,774.68,2761.61,0.22,111.11,0.1,0.53,5,132.31,0,3,26,1,42.22,1.09,0,0,1265.131,0.93,15673.55,78,168.15,0,0,78,0.56,2.87,300,0.03,0.15,2791.56,786.8,786.8,7.93,6.67,6.29,7.71,
594,594-train,train,63,63-train,347698.9663,5783996.052,Location 63 : 0 - 800,800,800,yes,train,0,800,50,591,6322.125343,841720.9564,1118.557677,269.23,1522.69,474.34,1791.92,0,44.9,0.06,0.67,5,72.47,0,3,11,0,39.52,3.58,0,0,803.046,0.8,13542.15,77.54,23,0,0,77.54,0.6,3.21,300,0.03,0.24,1118.56,57.8,57.8,7.02,4.06,5.6,7.33,
640,640-train,train,215,215-train,362970.9985,5785123.052,Location 215 : 0 - 800,800,800,yes,train,0,800,50,640,5044.489538,969913.0231,1433.264597,162.25,2627.12,814.4,2789.36,0,26.83,0.02,0.59,4,140.22,0,4,15,1,50.55,2.2,0,0,2995.768,0.97,10206.05,83.54,30.62,0,0,83.54,0.61,3.23,500,0.04,0.33,1433.26,83.6,83.6,7.27,4.43,5.09,7.87,
637,637-train,train,214,214-train,346404.9896,5786376.02,Location 214 : 0 - 800,800,800,yes,train,0,800,50,637,5966.899629,1062037.142,1490.457781,418.46,2536.76,699.33,2955.22,0.02,48.96,0.04,0.36,4,85.68,0,4,14,1,36.91,3,0,0,3.98,0.86,16561.09,76.85,88.46,0,0,76.85,0.62,3.63,500,0.05,0.43,1490.46,176.8,176.8,7.31,5.18,6.04,7.84,
460,460-train,train,36,36-train,334702.9705,5786745.042,Location 36 : 0 - 800,800,800,yes,train,0,800,50,450,4501.168045,966982.1464,1726.297253,394.71,3116.68,1348.89,3511.39,0.07,46,0.03,0.36,7,87.9,0.36,5,41,1,29.64,0.05,1,0,71.4,0.91,30786.98,156.69,43.85,0,0,156.69,0.61,2.31,500,0.04,0.36,1726.3,257.7,257.7,7.45,5.55,5.98,8.04,
567,567-train,train,58,58-train,356640.0222,5787285.04,Location 58 : 0 - 800,800,800,yes,train,0,800,50,561,6367.335775,604589.4382,1103.951805,131.38,545.57,208.26,676.95,0.15,13.89,0.05,0.63,5,59.54,0,5,23,0,44.11,2.86,0,0,11752.103,0.7,9080.73,84.31,43.31,0,0,84.31,0.6,2.62,500,0.03,0.26,1103.95,50.9,50.9,7.01,3.93,4.88,6.3,
454,454-train,train,37,37-train,334013.0399,5788274.003,Location 37 : 0 - 800,800,800,yes,train,0,800,50,444,4724.96643,851539.2148,1102.991958,358.25,3199.64,1185.5,3557.89,0.02,22.75,0.01,0.26,7,71.63,0.49,4,43,0,27.97,1.72,0,0,356.431,0.93,30786.98,155.85,48.08,0,0,155.85,0.61,2.7,500,0.03,0.37,1102.99,103.6,103.6,7.01,4.64,5.88,8.07,
572,572-train,train,59,59-train,354833.9919,5788410.032,Location 59 : 0 - 800,800,800,yes,train,0,800,50,567,6398.846961,981789.4559,3315.551807,415.26,1591.49,670.67,2006.74,0.09,50.1,0.06,0.52,5,75.37,0,4,31,1,41.98,1.13,0,0,2147.83,0.85,11957.68,84.15,15,0,0,84.15,0.57,2.37,300,0.02,0.34,3315.55,0.1,0.4,8.11,-0.92,6.03,7.37,trainbus bus 572 is outlier but generally fits assumptions rd 4
451,451-train,train,38,38-train,333428.0332,5789465.022,Location 38 : 0 - 800,800,800,yes,train,0,800,50,441,4680.930935,805855.0187,854.8546472,358.1,2600.07,946.21,2958.16,0.01,22.74,0.02,0.34,8,96.79,0.32,6,22,0,26.64,2.61,0,0,528.219,0.88,30962.31,156.38,0.69,0,0,156.38,0.59,2.75,500,0.03,0.45,854.85,0.2,0.4,6.75,-0.92,5.88,7.86,trainbus bus deviating from other DP and assumptions removed rd 3
578,578-train,train,60,60-train,351143.9655,5789742.034,Location 60 : 0 - 800,800,800,yes,train,0,800,50,573,6974.550061,899872.7064,2434.331636,1082.88,1186.94,467.37,2269.82,0.15,367.17,0.47,0.75,5,87.79,0,7,29,1,38.22,0.67,0,0,1303.21,0.65,38302.99,84.23,53.38,0,0,84.23,0.53,2.54,300,0.04,0.26,2434.33,582.6,582.6,7.8,6.37,6.99,7.08,
583,583-train,train,61,61-train,348122.0171,5790804.043,Location 61 : 0 - 800,800,800,yes,No,0,800,50,579,6830.043225,740587.1187,1993.374263,1178.42,242.95,72.98,1421.37,0.78,92.41,0.55,0.38,5,32.41,0.27,1,13,1,35.19,1.8,0,0,2624.057,0.07,28027.17,84.77,105,0,0,84.77,0.56,3.33,300,0.11,0.27,1993.37,450.1,450.1,7.6,6.11,7.07,5.49,
457,457-train,train,39,39-train,332108.9687,5791728.994,Location 39 : 0 - 800,800,800,yes,train,0,800,50,447,4527.401721,1182316.573,2538.343693,763.65,2447.44,1018.37,3211.09,0.06,63.86,0.05,0.57,7,109.11,0,7,51,1,24.02,0.09,1,0,3741.441,0.73,28688.56,162.92,49.69,0,0,162.92,0.64,2.4,650,0.04,0.43,2538.34,172,172,7.84,5.15,6.64,7.8,
463,463-train,train,40,40-train,331083.0159,5793206.981,Location 40 : 0 - 800,800,800,yes,train,0,800,50,453,6162.064237,1368251.862,1525.29985,777.19,3447.09,1326.82,4224.28,0.04,66.05,0.04,0.27,8,84.78,0,5,40,0,22.23,1.58,0,0,0,0.93,51647.14,162.92,26.77,0,0,162.92,0.57,2.6,650,0.02,0.47,1525.3,41.1,41.1,7.33,3.72,6.66,8.15,
600,600-train,train,64,64-train,342790.9678,5793785.99,Location 64 : 0 - 800,800,800,yes,train,0,800,50,597,5253.448649,1398231.389,7338.494817,1062.67,2271.92,748.11,3334.59,0.07,77.1,0.07,0.72,7,135.17,0,7,81,1,29.18,0.53,1,0,7064.295,0.77,49402.97,232.62,309.92,0,0,232.62,0.55,3.04,150,0.07,0.34,7338.49,3684.7,3684.7,8.9,8.21,6.97,7.73,
469,469-train,train,41,41-train,330077.008,5794431.045,Location 41 : 0 - 800,800,800,yes,train,0,800,50,459,5572.201676,1416570.295,3364.802639,1098.12,3276.8,1449.45,4374.92,0.21,221.29,0.13,0.48,8,96.01,0,6,78,0,20.68,0.06,1,0,3001.941,0.91,51451.21,162.92,127,0,0,162.92,0.61,2.26,500,0.04,0.47,3364.8,703.5,703.5,8.12,6.56,7,8.09,
606,606-train,train,65,65-train,341173.9767,5795054.948,Location 65 : 0 - 800,800,800,yes,train,0,800,50,603,5487.293546,983567.5848,992.4962381,534.97,2164.14,683.52,2699.11,0.13,37.61,0.03,0.64,7,77.27,0.16,5,20,0,27.13,1.91,0,0,5959.681,0.54,33503.74,188,33.92,0,0,188,0.52,3.17,150,0.07,0.32,992.5,54.2,54.2,6.9,3.99,6.28,7.68,
474,474-train,train,42,42-train,329110.0061,5796099.989,Location 42 : 0 - 800,800,800,yes,train,0,800,50,465,6223.286126,867725.277,2979.519941,1310.52,2808.71,1175.86,4119.22,0.23,227.75,0.15,0.62,8,127.92,0.02,6,56,1,18.76,0.12,1,0,4569.483,0.78,88771.46,164.54,54.77,0,0,164.54,0.61,2.39,650,0.03,0.5,2979.52,210,210,8,5.35,7.18,7.94,
612,612-train,train,66,66-train,339862.0234,5796252.993,Location 66 : 0 - 800,800,800,yes,train,0,800,50,609,5503.354676,853001.7191,2913.395693,437.96,3452.83,1255.69,3890.79,0.08,26.21,0.02,0.56,7,50.41,0,7,41,0,25.35,0.14,1,0,4477.621,0.81,50176.25,198.77,0,0,0,198.77,0.53,2.75,150,0.07,0.41,2913.4,94.1,94.1,7.98,4.54,6.08,8.15,
3,3-train,train,124,124-train,324678.968,5797818.019,Location 124 : 0 - 800,800,800,yes,train,0,800,50,509,4215.750261,1062103.016,2987.305945,784.1,2792.71,1062.69,3576.81,0.06,53.24,0.04,0.48,8,105.45,0,7,42,1,15.57,0.03,1,0,4603.111,0.78,57811.53,102.38,53.38,0,0,102.38,0.57,2.63,650,0.03,0.58,2987.31,309.7,309.7,8,5.74,6.66,7.93,
509,509-train,train,48,48-train,327953.0178,5798099.001,Location 48 : 0 - 800,800,800,yes,train,0,800,50,501,3457.702295,598701.9371,1743.042441,1189.97,3000.04,1189.48,4190.01,0.09,156.26,0.1,0.41,8,90.2,0,4,36,1,16.45,1.47,0,0,4211.892,0.85,68441.74,152.69,40.38,0,0,152.69,0.61,2.52,500,0.04,0.49,1743.04,154.4,154.4,7.46,5.04,7.08,8.01,
617,617-train,train,89,89-train,337760.0154,5798178.976,Location 89 : 0 - 800,800,800,yes,train,0,800,50,614,5276.219862,1528182.152,4685.338293,874.54,2478.74,729.95,3353.28,0.24,151.66,0.12,0.55,7,56.93,0,7,87,1,22.5,0.13,1,0,16350.629,0.87,80081.95,198.23,67.62,0,0,198.23,0.47,3.4,100,0.03,0.38,4685.34,1833.4,1833.4,8.45,7.51,6.77,7.82,
514,514-train,train,125,125-train,324378.0382,5799182.98,Location 125 : 0 - 800,800,800,yes,train,0,800,50,506,4694.739329,1273843.376,2082.362287,696.33,2856.26,1092.53,3552.59,0.08,95.81,0.06,0.47,8,79.29,0,7,58,0,14.18,0.1,1,0,2469.067,0.84,57777.24,102.92,44.54,0,0,102.92,0.58,2.61,650,0.03,0.59,2082.36,195.5,195.5,7.64,5.28,6.55,7.96,
549,549-train,train,113,113-train,327468.9742,5799651.031,Location 113 : 0 - 800,800,800,yes,train,0,800,50,542,5476.174047,942260.6157,2372.552113,982.05,3151.52,1250.01,4133.58,0.22,128.61,0.08,0.53,7,125.23,0,5,48,0,14.85,0.08,1,0,1264.658,0.84,67186.99,155.38,77.31,0,0,155.38,0.59,2.52,500,0.06,0.5,2372.55,436.6,436.6,7.77,6.08,6.89,8.06,
611,611-train,train,91,91-train,334811.9693,5800875.95,Location 91 : 0 - 800,800,800,yes,train,0,800,50,608,5007.646074,1244864.364,5083.20928,3124.56,2906.52,944.53,6031.08,0.15,130.13,0.09,0.45,7,76.31,0,7,62,0,18.51,0.13,1,0,12413.066,0.87,127497.55,177.31,95,0,0,177.31,0.52,3.08,150,0.03,0.59,5083.21,1996,1996,8.53,7.6,8.05,7.97,
543,543-train,train,115,115-train,327451.9892,5801529.952,Location 115 : 0 - 800,800,800,yes,train,0,800,50,536,4481.065868,1155959.576,2534.616909,923.81,3446.37,1218.99,4370.18,0.09,138.33,0.08,0.39,8,72.67,0,5,53,1,13.2,0.09,1,0,1238.741,0.93,69610.86,154.62,39.46,0,0,154.62,0.56,2.83,500,0.05,0.57,2534.62,427.7,427.7,7.84,6.06,6.83,8.15,
508,508-train,train,127,127-train,323868.9913,5801708.045,Location 127 : 0 - 800,800,800,yes,train,0,800,50,500,5055.314857,1333054.681,2327.078079,1159.97,2789.59,1052.3,3949.56,0.07,167.56,0.11,0.28,8,57.76,0,6,74,0,11.61,0.17,1,0,0,0.96,295551.66,103.38,65.08,0,0,103.38,0.56,2.65,800,0.03,0.6,2327.08,196.4,196.4,7.75,5.28,7.06,7.93,
540,540-train,train,116,116-train,327550.0024,5802322.004,Location 116 : 0 - 800,800,800,yes,train,0,800,50,533,4581.132412,1304139.6,1682.720506,911.53,4060.54,1357.56,4972.06,0.04,137.24,0.07,0.24,8,78.21,0,4,40,1,12.57,0.89,0,0,4380.15,0.96,152827.07,155.15,17.54,0,0,155.15,0.56,2.99,500,0.06,0.6,1682.72,65.5,65.5,7.43,4.18,6.82,8.31,
608,608-train,train,92,92-train,333183.9713,5802360.037,Location 92 : 0 - 800,800,800,yes,train,0,800,50,605,5798.142022,1164507.315,5968.169167,1102.86,1224.74,471.47,2327.6,0.47,147.9,0.22,0.62,7,62.69,0.37,5,35,1,16.31,1.68,0,0,3072.755,0.41,114335.68,177.23,101.46,0,0,177.23,0.59,2.6,300,0.04,0.52,5968.17,2960.6,2960.6,8.69,7.99,7.01,7.11,
505,505-train,train,128,128-train,324398.9966,5802857.024,Location 128 : 0 - 800,800,800,yes,train,0,800,50,497,5218.18527,1382546.476,2479.121514,1125.85,3582.58,1372.24,4708.43,0.06,160.43,0.09,0.29,8,81.01,0,6,65,0,10.68,0.11,1,0,14.8,0.93,295472.97,102.23,68.62,0,0,102.23,0.62,2.61,650,0.04,0.59,2479.12,81.4,81.4,7.82,4.4,7.03,8.18,
593,593-train,train,97,97-train,294357.9989,5802770.005,Location 97 : 0 - 800,800,800,yes,train,0,800,50,590,6534.288443,1211274.841,4161.357971,150.99,1795.43,674.95,1946.42,0.35,10.33,0.01,0.65,7,102.37,0,6,46,1,28.23,0.33,1,0,3831.306,0.83,22494.43,84.15,262.23,0,0,84.15,0.56,2.66,300,0.05,0.28,4161.36,1320.7,1320.7,8.33,7.19,5.02,7.49,
553,553-train,train,20,20-train,355415.9749,5802995.01,Location 20 : 0 - 800,800,800,yes,train,0,800,50,546,6844.505944,1196761.3,1287.077552,36.91,818.24,293.73,855.15,0.04,3.73,0.01,0.41,4,45.96,0,5,28,1,36.08,7.54,0,0,115.198,0.83,8173.09,73,65.54,0,0,73,0.56,2.79,500,0.02,0.42,1287.08,346.7,346.7,7.16,5.85,3.61,6.71,
537,537-train,train,117,117-train,327648.964,5803111.963,Location 117 : 0 - 800,800,800,yes,train,0,800,50,530,4446.915582,1270707.259,2841.14613,892.39,4093.99,1571.1,4986.38,0.05,127.03,0.06,0.33,8,81.84,0.11,6,54,1,11.97,1.55,0,0,3520.296,0.91,152827.07,155.15,49.69,0,0,155.15,0.58,2.61,500,0.07,0.61,2841.15,483.7,483.7,7.95,6.18,6.79,8.32,
547,547-train,train,21,21-train,354333.0362,5803085.055,Location 21 : 0 - 800,800,800,yes,train,0,800,50,540,6221.338142,623229.291,262.6605169,123.74,1184.46,425.99,1308.2,0.01,9.97,0.02,0.3,5,56.16,0.27,3,29,0,35.01,6.5,0,0,0,0.89,7884.1,72.54,1.54,0,0,72.54,0.54,2.78,500,0.02,0.36,262.66,0.9,0.9,5.57,-0.11,4.82,7.08,trainbus bus deviating from other DP and assumptions removed rd 3
605,605-train,train,93,93-train,331924.0112,5803516.016,Location 93 : 0 - 800,800,800,yes,train,0,800,50,602,5241.062442,1492187.468,6184.30223,942.82,2963.69,1098,3906.51,0.2,115.12,0.07,0.48,8,76.4,0.11,6,65,1,14.6,0.18,1,0,10333.993,0.87,167023.48,275.69,243.85,0,0,275.69,0.57,2.7,300,0.04,0.59,6184.3,3248.3,3248.3,8.73,8.09,6.85,7.99,
541,541-train,train,22,22-train,353298.9688,5803557.996,Location 22 : 0 - 800,800,800,yes,train,0,800,50,534,7501.206357,998177.419,580.5561947,158.51,1198.27,425.82,1356.78,0.03,12.67,0.02,0.39,5,60.11,0.32,6,27,0,33.89,5.36,0,0,0,0.87,7983.25,73,19.92,0,0,73,0.55,2.81,500,0.01,0.37,580.56,29.6,29.6,6.36,3.39,5.07,7.09,
502,502-train,train,129,129-train,324516.9616,5803769.008,Location 129 : 0 - 800,800,800,yes,train,0,800,50,494,5357.869457,1228697.02,1932.250421,1299.85,3435.25,1300.05,4735.1,0.05,192.24,0.11,0.3,8,80.57,0.29,5,50,0,9.87,0.99,0,0,0,0.91,295246.8,102.23,32.23,0,0,102.23,0.59,2.64,650,0.04,0.61,1932.25,238.1,238.1,7.57,5.47,7.17,8.14,
602,602-train,train,94,94-train,330972.9917,5804106.033,Location 94 : 0 - 800,800,800,yes,train,0,800,50,599,5171.815756,1360843.144,924.5941456,631.28,3774.6,1474.79,4405.89,0.03,65.32,0.03,0.25,7,68.34,0.42,5,49,1,13.49,1.08,0,0,0,0.95,310937.58,163.15,24.46,0,0,163.15,0.57,2.56,500,0.03,0.59,924.59,141,141,6.83,4.95,6.45,8.24,
599,599-train,train,95,95-train,330060.0107,5804607.036,Location 95 : 0 - 800,800,800,yes,train,0,800,50,596,4885.078928,1410603.868,2878.277324,709.39,4930.87,2047.23,5640.26,0.04,108.07,0.04,0.25,8,66.64,0.72,5,61,1,12.48,0.92,0,0,0,0.94,310739.38,275.77,7.46,0,0,275.77,0.6,2.41,500,0.05,0.64,2878.28,35,35,7.96,3.56,6.56,8.5,
590,590-train,train,98,98-train,297817.0055,5804644.02,Location 98 : 0 - 800,800,800,yes,train,0,800,50,587,7091.094393,869547.4218,4460.004008,504.25,1530.48,518.81,2034.73,0.15,144.44,0.17,0.7,6,82.8,0,6,28,1,24.34,0.18,1,0,2721.698,0.8,22303.73,83.23,141.77,0,0,83.23,0.5,2.95,150,0.04,0.37,4460,868.5,868.5,8.4,6.77,6.22,7.33,
480,480-train,train,43,43-train,351183.9841,5804742.967,Location 43 : 0 - 800,800,800,yes,train,0,800,50,471,6558.355232,731938.8914,909.3748235,553.16,939.86,324.9,1493.01,0.07,100.11,0.19,0.54,6,81.97,0.36,4,18,0,31.53,2.97,0,0,4067.292,0.76,30615.79,75.92,47.31,0,0,75.92,0.57,2.89,300,0.02,0.34,909.37,205.3,205.3,6.81,5.32,6.32,6.85,
596,596-train,train,96,96-train,329276.9933,5805030.053,Location 96 : 0 - 800,800,800,yes,train,0,800,50,593,4838.43774,1318304.903,3075.669005,1007.66,4968,2035.55,5975.66,0.11,234.63,0.09,0.36,8,62.96,0,6,69,1,11.61,0.22,1,0,0,0.93,306377.65,176.92,16.77,0,0,176.92,0.59,2.44,500,0.04,0.65,3075.67,87.7,87.7,8.03,4.47,6.92,8.51,
499,499-train,train,130,130-train,324201.0109,5805088.013,Location 130 : 0 - 800,800,800,yes,train,0,800,50,491,5386.209899,1255906.94,3591.774534,1504.5,3782.4,1556.29,5286.9,0.1,227.82,0.11,0.45,8,84.4,0,6,88,0,8.53,0.28,1,0,390.325,0.87,290941.02,102.38,103.31,41.69,0,144.08,0.64,2.43,800,0.06,0.6,3591.77,275.5,275.5,8.19,5.62,7.32,8.24,
486,486-train,train,44,44-train,350081.9774,5805940.999,Location 44 : 0 - 800,800,800,yes,train,0,800,50,477,5845.639905,1204910.588,1781.089317,356.98,1744.67,733.01,2101.65,0.05,34.37,0.04,0.32,6,78.01,0.36,7,32,1,30.17,1.74,0,0,13298.188,0.94,29847.74,75.46,48.15,0,0,75.46,0.59,2.38,300,0.02,0.33,1781.09,534.8,534.8,7.48,6.28,5.88,7.46,
515,515-train,train,49,49-train,338363.0395,5805962.009,Location 49 : 0 - 800,800,800,yes,train,0,800,50,507,5574.061924,1360681.857,5751.183506,1035,2228.47,760.49,3263.47,0.21,130.46,0.11,0.46,7,79.37,0,6,49,1,18.95,0.24,1,0,8861.383,0.92,58092.04,123.69,187.08,0,0,123.69,0.52,2.93,150,0.02,0.58,5751.18,2764.5,2764.5,8.66,7.92,6.94,7.71,
496,496-train,train,131,131-train,323682.0378,5806059.048,Location 131 : 0 - 800,800,800,yes,train,0,800,50,488,4945.225338,1333545.997,2542.117693,1176.22,6572.13,2661.66,7748.35,0.03,147.86,0.04,0.27,8,98.98,0,6,71,0,7.43,0.84,0,0,0,0.9,505608.68,102.85,16.23,0,0,102.85,0.62,2.47,650,0.06,0.57,2542.12,32.4,32.4,7.84,3.48,7.07,8.79,
531,531-train,train,119,119-train,327845.0182,5805975.052,Location 119 : 0 - 800,800,800,yes,train,0,800,50,524,5369.617458,955451.0921,14482.14273,1219.53,2607.77,1027.16,3827.31,0.07,197.05,0.14,0.71,8,84.78,0.3,7,46,0,9.92,0.13,1,0,3270.593,0.77,533444.6,404.46,70.92,49.23,0,453.69,0.52,2.54,300,0.03,0.67,14482.14,1099.4,1099.4,9.58,7,7.11,7.87,
520,520-train,train,50,50-train,337275.9579,5806303.958,Location 50 : 0 - 800,800,800,yes,train,0,800,50,513,4868.60691,1319910.322,3218.76885,1086.07,2682.03,945.69,3768.1,0.03,127.28,0.09,0.28,7,82.58,0,5,49,0,17.81,1.36,0,0,10224.821,0.95,54689.37,123.92,24.85,0,0,123.92,0.56,2.84,300,0.03,0.63,3218.77,83.9,83.9,8.08,4.43,6.99,7.89,
646,646-train,train,217,217-train,301870.0238,5806232.037,Location 217 : 0 - 800,800,800,yes,train,0,800,50,646,7002.620146,965688.0395,6263.451323,803.85,413.44,120.6,1217.29,0.16,69.88,0.29,0.56,5,38.31,0,3,17,1,19.99,0.34,1,0,2212.963,0.69,16819.12,83.69,137.15,0,0,83.69,0.6,3.43,650,0.06,0.6,6263.45,1372.1,1372.1,8.74,7.22,6.69,6.02,
526,526-train,train,51,51-train,335363.0262,5806374.029,Location 51 : 0 - 800,800,800,yes,train,0,800,50,519,5838.867405,1245106.668,2864.759318,887.12,2183.15,804.47,3070.27,0.05,71.92,0.06,0.34,5,83.53,0.14,6,34,0,16.02,0.19,1,0,15498.37,0.93,54295.43,123.85,70.38,0,0,123.85,0.58,2.71,500,0.02,0.6,2864.76,334.6,334.6,7.96,5.81,6.79,7.69,
581,581-train,train,15,15-train,332071.9971,5806402.024,Location 15 : 0 - 800,800,800,yes,train,0,800,50,576,6464.841195,1173735.838,1845.632262,1006.3,2225.84,806.78,3232.14,0.11,289.29,0.23,0.56,6,59.64,0.36,5,28,0,13.07,1.47,0,0,1087.469,0.82,76803.09,101.31,43.23,0,0,101.31,0.52,2.76,300,0.04,0.51,1845.63,573.3,573.3,7.52,6.35,6.91,7.71,
585,585-train,train,100,100-train,303036.9617,5806621.993,Location 100 : 0 - 800,800,800,yes,train,0,800,50,581,5477.161974,886613.3708,1087.407017,711.95,673.61,223.9,1385.56,0.13,52.08,0.14,0.49,5,71.06,0,5,18,0,18.76,1.31,0,0,6245.988,0.47,7776.89,81.85,19.69,0,0,81.85,0.57,3.01,300,0.05,0.33,1087.41,7.5,7.5,6.99,2.01,6.57,6.51,
580,580-train,train,102,102-train,309094.0239,5806704.956,Location 102 : 0 - 800,800,800,yes,train,0,800,50,575,4504.060329,1208303.959,980.2329892,387.75,2501.92,1063.82,2889.66,0.07,24.25,0.02,0.41,8,70.35,0.2,6,52,0,13.16,0.15,1,0,0,0.93,21657.13,74.69,49.15,0,0,74.69,0.6,2.35,500,0.04,0.42,980.23,195.8,195.8,6.89,5.28,5.96,7.82,
575,575-train,train,16,16-train,333954.9854,5806529.043,Location 16 : 0 - 800,800,800,yes,train,0,800,50,570,5585.043316,1182839.268,1733.070325,994.24,2533.45,963.77,3527.69,0.01,119.67,0.09,0.33,6,71.02,0,3,21,0,14.68,1.52,0,0,945.879,0.88,107596.24,102,12.31,0,0,102,0.59,2.63,500,0.02,0.57,1733.07,125.9,125.9,7.46,4.84,6.9,7.84,
498,498-train,train,164,164-train,315752.973,5806789.99,Location 164 : 0 - 800,800,800,yes,train,0,800,50,490,4519.067792,1017040.944,541.2973164,872.35,1756.69,672,2629.04,0.06,76.7,0.08,0.71,6,86.53,0,5,27,0,7.86,1.22,0,0,3131.963,0.59,3997.93,74.92,50.77,0,0,74.92,0.58,2.61,650,0.03,0.57,541.3,6.5,6.5,6.29,1.87,6.77,7.47,
582,582-train,train,101,101-train,307668.0371,5806892.055,Location 101 : 0 - 800,800,800,yes,train,0,800,50,578,5394.569997,1200035.529,855.6988717,398.66,2436.21,964.18,2834.86,0.02,24.93,0.02,0.41,6,60.83,0.09,4,34,0,14.36,1.53,0,0,1026.95,0.85,21849.13,74.54,4.31,0,0,74.54,0.63,2.53,500,0.03,0.43,855.7,34.3,34.3,6.75,3.54,5.99,7.8,
504,504-train,train,166,166-train,314296.9578,5807914.052,Location 166 : 0 - 800,800,800,yes,train,0,800,50,496,5936.932088,1253561.646,1298.127426,891.32,3567.2,1317.2,4458.52,0.05,77.72,0.04,0.38,7,81.37,0.24,6,50,0,8.12,0.79,1,0,486.766,0.93,176080.58,75.62,42,0,0,75.62,0.59,2.71,650,0.02,0.56,1298.13,33.7,33.7,7.17,3.52,6.79,8.18,
603,603-train,train,11,11-train,329184.008,5808018.047,Location 11 : 0 - 800,800,800,yes,train,0,800,50,600,5189.087958,1173997.244,1238.313924,1567.57,2028.4,703.98,3595.97,0.03,204.63,0.18,0.52,7,88.59,0.19,6,45,0,9.76,2.35,0,0,1988.665,0.68,285768.55,103.15,24.15,0,0,103.15,0.59,2.88,800,0.02,0.65,1238.31,251.7,251.7,7.12,5.53,7.36,7.62,
525,525-train,train,121,121-train,325755.0398,5808263.043,Location 121 : 0 - 800,800,800,yes,train,0,800,50,518,5352.883518,1486971.699,2233.480913,2736.8,4340.28,1904.3,7077.09,0.06,461.41,0.19,0.34,8,122.4,0,7,94,0,6.83,0.94,0,0,0,0.92,311151.42,163.38,25.69,53.85,0,217.23,0.62,2.28,800,0.04,0.65,2233.48,34.8,34.8,7.71,3.55,7.91,8.38,
492,492-train,train,45,45-train,349082.9876,5808280.978,Location 45 : 0 - 800,800,800,yes,train,0,800,50,483,5204.59981,1294193.485,2395.900731,571.81,2144.53,932.9,2716.33,0.18,68.2,0.06,0.57,7,74.95,0.29,7,66,1,28.73,0.2,1,0,14083.283,0.83,63659.07,75.62,95.69,0,0,75.62,0.62,2.3,500,0.02,0.33,2395.9,462.8,462.8,7.78,6.14,6.35,7.67,
522,522-train,train,122,122-train,325265.0372,5808882.979,Location 122 : 0 - 800,800,800,yes,train,0,800,50,515,5652.032781,1318205.474,2001.153228,2184.5,3924.81,1684.41,6109.31,0.05,316.18,0.15,0.38,8,124.41,0,7,89,0,6.05,1.14,0,0,0,0.89,496698.66,163.08,17.15,0,0,163.08,0.64,2.33,800,0.04,0.63,2001.15,12.4,12.4,7.6,2.52,7.69,8.28,
