                  row            column           cor            p
191          PropComm censored_MeanSize -0.1887416551 4.972145e-03
192           Balance censored_MeanSize -0.1106132544 1.017688e-01
193         LUEntropy censored_MeanSize -0.1216156498 7.181901e-02
194        PedConnect censored_MeanSize -0.4211036996 7.224288e-11
195               PBN censored_MeanSize -0.1968207308 3.374154e-03
196         DestScore censored_MeanSize -0.3478343675 1.182797e-07
197         Parkiteer censored_MeanSize  0.2100609178 1.730366e-03
198            ACDist censored_MeanSize  0.1621259731 1.608578e-02
199           ACCount censored_MeanSize -0.1360663010 4.379180e-02
200               FTZ censored_MeanSize -0.1408382126 3.684440e-02
201           Parking censored_MeanSize  0.2020959503 2.598506e-03
202         PropUrban censored_MeanSize -0.0690984712 3.075969e-01
203         PropRural censored_MeanSize -0.0313200365 6.440683e-01
204         EmpAccess censored_MeanSize -0.4187762033 9.406742e-11
205             C_LOS censored_MeanSize -0.0927054848 1.706358e-01
206         O_Bus_LOS censored_MeanSize  0.1651421802 1.419218e-02
207        O_Tram_LOS censored_MeanSize -0.2221388024 9.078477e-04
208            PropOS censored_MeanSize  0.0931268429 1.686921e-01
209          PropBach censored_MeanSize -0.2041477642 2.343403e-03
210  censored_PropFTE censored_MeanSize -0.4508976686 2.048139e-12
211          PropComm      ln_Patronage  0.3783028848 6.790859e-09
212           Balance      ln_Patronage  0.4051328699 4.246741e-10
213         LUEntropy      ln_Patronage  0.1041641322 1.234640e-01
214        PedConnect      ln_Patronage  0.5015974603 1.998401e-15
215               PBN      ln_Patronage  0.0769729859 2.555895e-01
216         DestScore      ln_Patronage  0.3667308693 2.082316e-08
217         Parkiteer      ln_Patronage  0.2345085584 4.522558e-04
218            ACDist      ln_Patronage -0.5946356563 0.000000e+00
219           ACCount      ln_Patronage  0.3345257415 3.760662e-07
220               FTZ      ln_Patronage  0.3450313787 1.515890e-07
221           Parking      ln_Patronage  0.1555550306 2.098922e-02
222         PropUrban      ln_Patronage  0.1754860742 9.098694e-03
223         PropRural      ln_Patronage -0.0078512290 9.078182e-01
224         EmpAccess      ln_Patronage  0.4343950054 1.538347e-11
225             C_LOS      ln_Patronage  0.3567413348 5.289937e-08
226         O_Bus_LOS      ln_Patronage  0.3415787643 2.050962e-07
227        O_Tram_LOS      ln_Patronage  0.3518518588 8.253155e-08
228            PropOS      ln_Patronage  0.3196688968 1.284750e-06
229          PropBach      ln_Patronage  0.3904934095 1.987477e-09
230  censored_PropFTE      ln_Patronage  0.0160204962 8.132124e-01
231 censored_MeanSize      ln_Patronage -0.0794833838 2.403664e-01
232          PropComm            ln_Pop  0.1182885243 8.000470e-02
233           Balance            ln_Pop  0.1271426051 5.973638e-02
234         LUEntropy            ln_Pop -0.1279482102 5.812387e-02
235        PedConnect            ln_Pop  0.6751769939 0.000000e+00
236               PBN            ln_Pop  0.2618721812 8.463442e-05
237         DestScore            ln_Pop  0.5165918922 2.220446e-16
238         Parkiteer            ln_Pop -0.2177028112 1.155165e-03
239            ACDist            ln_Pop -0.4797776922 4.574119e-14
240           ACCount            ln_Pop  0.0763971697 2.591731e-01
241               FTZ            ln_Pop  0.3184877531 1.412639e-06
242           Parking            ln_Pop -0.1726691875 1.029355e-02
243         PropUrban            ln_Pop  0.4585575926 7.736034e-13
244         PropRural            ln_Pop  0.0281738387 6.777119e-01
245         EmpAccess            ln_Pop  0.6232384498 0.000000e+00
246             C_LOS            ln_Pop  0.2946174068 8.829237e-06
247         O_Bus_LOS            ln_Pop -0.1278660246 5.828671e-02
248        O_Tram_LOS            ln_Pop  0.3287302065 6.120245e-07
249            PropOS            ln_Pop  0.2846712694 1.808222e-05
250          PropBach            ln_Pop  0.6259132494 0.000000e+00
 [ reached 'max' / getOption("max.print") -- omitted 3 rows ]
