OBJECTID,FID_Tram_Facilities_Transfer_Buffer_160m,Name,SourceID,SourceOID,PosAlong,SideOfEdge,CurbApproach,Status,Attr_Length,Breaks_Length,X,Y,BUFF_DIST,ORIG_FID,FID_Bus_Facilities,Name_1,SourceID_1,SourceOID_1,PosAlong_1,SideOfEdge_1,CurbApproach_1,Status_1,Attr_Length_1,Breaks_Length_1,X_1,Y_1
125,311,Location 311,1,192405,0.928831646351958,2,0,0,0.000000000000000,,333745.9576,5810516.9484,160.000000000000000,311,3457,Location 3457,1,192404,0.871497431470058,1,0,0,0.000000000000000,,333813.759500002,5810511.9917
126,314,Location 314,1,192405,0.061762846850803,1,0,0,0.000000000000000,,333394.0138,5810562.9928,160.000000000000000,314,3462,Location 3462,1,192405,0.073491936537869,2,0,0,0.000000000000000,,333398.9846,5810564.983
127,315,Location 315,1,229254,0.019719269316832,1,0,0,0.000000000000000,,333224.497,5810584.5308,160.000000000000000,315,3467,Location 3467,1,229254,0.024502343645858,2,0,0,0.000000000000000,,333225.466000001,5810586.4949
128,326,Location 326,1,1087428,0.095201341141667,2,0,0,0.000000000000000,,320075.5044,5810729.0273,160.000000000000000,326,3474,Location 3474,1,85707,0.141339078620045,1,0,0,0.000000000000000,,320154.968700001,5810607.9764
129,319,Location 319,1,156318,0.016753981960526,1,0,0,0.000000000000000,,333019.005900001,5810612.994,160.000000000000000,319,3476,Location 3476,1,716918,0.021409787694745,2,0,0,0.000000000000000,,333019.9497,5810613.5122
130,325,Location 325,1,36985,0.110363294231109,1,0,0,0.000000000000000,,332260.005900001,5810720.9772,160.000000000000000,325,3477,Location 3477,1,85999,0.821964834661055,1,0,0,0.000000000000000,,332211.023600001,5810626.0062
131,327,Location 327,1,159614,0.637739298425553,2,0,0,0.000000000000000,,332195.990200001,5810742.9823,160.000000000000000,327,3477,Location 3477,1,85999,0.821964834661055,1,0,0,0.000000000000000,,332211.023600001,5810626.0062
132,313,Location 313,1,161818,0.735023170985313,2,0,0,0.000000000000000,,329508.972500001,5810565.997,160.000000000000000,313,3482,Location 3482,1,152904,0.653987090687333,1,0,0,0.000000000000000,,329442.012900001,5810646.4779
133,318,Location 318,1,152904,0.949640359937332,2,0,0,0.000000000000000,,329475.979400001,5810620.0415,160.000000000000000,318,3482,Location 3482,1,152904,0.653987090687333,1,0,0,0.000000000000000,,329442.012900001,5810646.4779
134,328,Location 328,1,924671,0.772491844991564,2,0,0,0.000000000000000,,329342.474200001,5810752.9827,160.000000000000000,328,3482,Location 3482,1,152904,0.653987090687333,1,0,0,0.000000000000000,,329442.012900001,5810646.4779
135,320,Location 320,1,156318,0.860674567078646,1,0,0,0.000000000000000,,332821.4899,5810653.992,160.000000000000000,320,3487,Location 3487,1,156318,0.853510226530178,1,0,0,0.000000000000000,,332823.486600001,5810655.0357
136,320,Location 320,1,156318,0.860674567078646,1,0,0,0.000000000000000,,332821.4899,5810653.992,160.000000000000000,320,3489,Location 3489,1,35952,0.156727097750761,1,0,0,0.000000000000000,,332669.9821,5810670.9486
137,321,Location 321,1,35952,0.026348149422857,2,0,0,0.000000000000000,,332652.471100001,5810678.9699,160.000000000000000,321,3489,Location 3489,1,35952,0.156727097750761,1,0,0,0.000000000000000,,332669.9821,5810670.9486
138,324,Location 324,1,33444,0.032565651105066,1,0,0,0.000000000000000,,332416.511700001,5810707.4638,160.000000000000000,324,3508,Location 3508,1,89589,0.337305813061084,1,0,0,0.000000000000000,,332420.517300002,5810744.5131
139,328,Location 328,1,924671,0.772491844991564,2,0,0,0.000000000000000,,329342.474200001,5810752.9827,160.000000000000000,328,3529,Location 3529,1,924671,0.245274597826937,2,0,0,0.000000000000000,,329258.5092,5810837.9937
140,343,Location 343,1,31991,0.017732304191017,1,0,0,0.000000000000000,,329179.511700001,5810921.9992,160.000000000000000,343,3529,Location 3529,1,924671,0.245274597826937,2,0,0,0.000000000000000,,329258.5092,5810837.9937
141,343,Location 343,1,31991,0.017732304191017,1,0,0,0.000000000000000,,329179.511700001,5810921.9992,160.000000000000000,343,3548,Location 3548,1,31736,0.622249587606030,1,0,0,0.000000000000000,,329245.9992,5811019.0231
142,354,Location 354,1,32312,0.641210717695477,2,0,0,0.000000000000000,,329293.485100001,5811078.953,160.000000000000000,354,3548,Location 3548,1,31736,0.622249587606030,1,0,0,0.000000000000000,,329245.9992,5811019.0231
143,360,Location 360,1,151020,0.271631474669033,2,0,0,0.000000000000000,,319979.494500001,5811142.5271,160.000000000000000,360,3563,Location 3563,1,185674,0.309689392769717,1,0,0,0.000000000000000,,320041.9897,5811056.9663
144,351,Location 351,1,32539,0.712885057591121,2,0,0,0.000000000000000,,319466.9879,5811037.0281,160.000000000000000,351,3579,Location 3579,1,486010,0.734333430365545,1,0,0,0.000000000000000,,319391.513200002,5811131.5132
145,349,Location 349,1,31991,0.554218520611393,1,0,0,0.000000000000000,,329078.9899,5811034.9738,160.000000000000000,349,3584,Location 3584,1,31543,0.167374073143779,1,0,0,0.000000000000000,,329125.989600001,5811143.4661
146,358,Location 358,1,31895,0.826271080616334,2,0,0,0.000000000000000,,329004.828099999,5811111.6579,160.000000000000000,358,3584,Location 3584,1,31543,0.167374073143779,1,0,0,0.000000000000000,,329125.989600001,5811143.4661
147,365,Location 365,1,160935,0.986181046006710,1,0,0,0.000000000000000,,327834.0375,5811259.4872,160.000000000000000,365,3606,Location 3606,1,160934,0.952947620373458,2,0,0,0.000000000000000,,327837.014500001,5811264.4881
148,369,Location 369,1,32430,0.041312886314829,2,0,0,0.000000000000000,,320316.9853,5811309.0041,160.000000000000000,369,3607,Location 3607,1,842718,0.142763449553367,2,0,0,0.000000000000000,,320244.0202,5811283.4849
149,374,Location 374,1,33787,0.649958265920557,2,0,0,0.000000000000000,,320282.037800001,5811380.9577,160.000000000000000,374,3607,Location 3607,1,842718,0.142763449553367,2,0,0,0.000000000000000,,320244.0202,5811283.4849
150,381,Location 381,1,841184,0.015204077396271,1,0,0,0.000000000000000,,320523.008400001,5811500.0183,160.000000000000000,381,5100,Location 5100,1,841187,0.847018537966184,2,0,0,0.000000000000000,,320460.5029,5811553.4979
151,416,Location 416,1,427474,0.032351959591907,1,0,0,0.000000000000000,,320563.036200001,5812002.0331,160.000000000000000,416,5160,Location 5160,1,801663,0.983220085672542,1,0,0,0.000000000000000,,320561.984900001,5812010.008
152,416,Location 416,1,427474,0.032351959591907,1,0,0,0.000000000000000,,320563.036200001,5812002.0331,160.000000000000000,416,5188,Location 5188,1,696794,0.446934219317477,2,0,0,0.000000000000000,,320582.0083,5812121.0135
153,437,Location 437,1,145914,0.338029173043931,1,0,0,0.000000000000000,,320556.267800001,5812269.7468,160.000000000000000,437,5188,Location 5188,1,696794,0.446934219317477,2,0,0,0.000000000000000,,320582.0083,5812121.0135
154,424,Location 424,1,1052944,0.461943079055253,1,0,0,0.000000000000000,,319401.485900001,5812082.5089,160.000000000000000,424,5190,Location 5190,1,875293,0.211253627121431,1,0,0,0.000000000000000,,319505.9745,5812122.9919
155,427,Location 427,1,875297,0.748725087242306,2,0,0,0.000000000000000,,319601.0074,5812158.4977,160.000000000000000,427,5190,Location 5190,1,875293,0.211253627121431,1,0,0,0.000000000000000,,319505.9745,5812122.9919
156,429,Location 429,1,156462,0.398855433574799,2,0,0,0.000000000000000,,326145.488300001,5812165.9561,160.000000000000000,429,5200,Location 5200,1,838031,0.763046277780196,1,0,0,0.000000000000000,,326067.9577,5812166.9783
157,426,Location 426,1,156463,0.926475521255495,1,0,0,0.000000000000000,,326284.9895,5812142.5392,160.000000000000000,426,5211,Location 5211,1,193293,0.816487406923451,2,0,0,0.000000000000000,,326301.9744,5812219.9946
158,434,Location 434,1,874774,0.182009873233996,2,0,0,0.000000000000000,,319774.9815,5812230.9794,160.000000000000000,434,5219,Location 5219,1,874774,0.736838737725539,1,0,0,0.000000000000000,,319880.4745,5812267.9834
159,440,Location 440,1,30912,0.551609726112242,2,0,0,0.000000000000000,,319917.4968,5812318.4774,160.000000000000000,440,5219,Location 5219,1,874774,0.736838737725539,1,0,0,0.000000000000000,,319880.4745,5812267.9834
160,441,Location 441,1,160175,0.334418105655812,2,0,0,0.000000000000000,,320002.0095,5812315.9985,160.000000000000000,441,5219,Location 5219,1,874774,0.736838737725539,1,0,0,0.000000000000000,,319880.4745,5812267.9834
161,437,Location 437,1,145914,0.338029173043931,1,0,0,0.000000000000000,,320556.267800001,5812269.7468,160.000000000000000,437,5251,Location 5251,1,792369,0.606787508909144,2,0,0,0.000000000000000,,320595.825400002,5812346.1766
162,447,Location 447,1,85024,0.875971396779611,1,0,0,0.000000000000000,,320489.9981,5812372.5193,160.000000000000000,447,5251,Location 5251,1,792369,0.606787508909144,2,0,0,0.000000000000000,,320595.825400002,5812346.1766
163,461,Location 461,1,809738,0.787463802957749,1,0,0,0.000000000000000,,323101.023,5812526.9777,160.000000000000000,461,5269,Location 5269,1,30327,0.510882407604549,2,0,0,0.000000000000000,,323083.023200001,5812563.0057
164,463,Location 463,1,792381,0.714412959675331,2,0,0,0.000000000000000,,323052.965600001,5812542.041,160.000000000000000,463,5269,Location 5269,1,30327,0.510882407604549,2,0,0,0.000000000000000,,323083.023200001,5812563.0057
165,482,Location 482,1,755224,0.004525702001845,1,0,0,0.000000000000000,,319761.4759,5812720.5022,160.000000000000000,482,5290,Location 5290,1,28031,0.356077522959864,2,0,0,0.000000000000000,,319696.503,5812739.5041
166,479,Location 479,1,173793,0.227312011256596,1,0,0,0.000000000000000,,334732.9866,5812730.9471,160.000000000000000,479,5294,Location 5294,1,199890,0.134129558226413,2,0,0,0.000000000000000,,334879.9552,5812767.9807
167,488,Location 488,1,799342,0.134185785352338,1,0,0,0.000000000000000,,334411.995700001,5812774.9975,160.000000000000000,488,5304,Location 5304,1,799342,0.451221015239425,1,0,0,0.000000000000000,,334293.481,5812798.5325
168,491,Location 491,1,799353,0.476032879003010,1,0,0,0.000000000000000,,334135.9878,5812824.0505,160.000000000000000,491,5304,Location 5304,1,799342,0.451221015239425,1,0,0,0.000000000000000,,334293.481,5812798.5325
169,487,Location 487,1,173791,0.646437341950781,1,0,0,0.000000000000000,,334513.0425,5812773.0356,160.000000000000000,487,5302,Location 5302,1,173137,0.074144033563960,2,0,0,0.000000000000000,,334466.989500001,5812809.5158
170,488,Location 488,1,799342,0.134185785352338,1,0,0,0.000000000000000,,334411.995700001,5812774.9975,160.000000000000000,488,5302,Location 5302,1,173137,0.074144033563960,2,0,0,0.000000000000000,,334466.989500001,5812809.5158
171,481,Location 481,1,154782,0.499488725464429,2,0,0,0.000000000000000,,320430.5052,5812729.4789,160.000000000000000,481,5359,Location 5359,1,25256,0.222950230726688,2,0,0,0.000000000000000,,320463.128300001,5812839.4685
172,497,Location 497,1,29206,0.740892681622733,1,0,0,0.000000000000000,,333611.0018,5812887.0423,160.000000000000000,497,5321,Location 5321,1,226711,0.290983189674836,1,0,0,0.000000000000000,,333719.509399999,5812864.983
173,500,Location 500,1,989262,0.988457506507952,1,0,0,0.000000000000000,,320197.014400001,5812888.9623,160.000000000000000,500,5340,Location 5340,1,25885,0.724409672912441,2,0,0,0.000000000000000,,320193.355200001,5812920.9668
174,505,Location 505,1,29875,0.625483547963044,2,0,0,0.000000000000000,,333019.5235,5812967.023,160.000000000000000,505,5331,Location 5331,1,91915,0.138342117759785,1,0,0,0.000000000000000,,333086.988500001,5812950.0174
175,505,Location 505,1,29875,0.625483547963044,2,0,0,0.000000000000000,,333019.5235,5812967.023,160.000000000000000,505,5335,Location 5335,1,439121,0.645615083887551,1,0,0,0.000000000000000,,332927.9702,5812969.9967
176,499,Location 499,1,875199,0.008596072378692,2,0,0,0.000000000000000,,318803.017700001,5812901.9926,160.000000000000000,499,5342,Location 5342,1,404884,0.686898598017461,2,0,0,0.000000000000000,,318902.027,5813020.9694
177,501,Location 501,1,29298,0.118023733650160,1,0,0,0.000000000000000,,320669.015600001,5812933.0197,160.000000000000000,501,5346,Location 5346,1,92203,0.490269238421295,2,0,0,0.000000000000000,,320585.951100001,5813030.0158
178,522,Location 522,1,458768,0.182389610849624,1,0,0,0.000000000000000,,320582.025900001,5813186.0216,160.000000000000000,522,5346,Location 5346,1,92203,0.490269238421295,2,0,0,0.000000000000000,,320585.951100001,5813030.0158
179,507,Location 507,1,29232,0.007377011176117,2,0,0,0.000000000000000,,332706.524800001,5813004.5096,160.000000000000000,507,5349,Location 5349,1,25410,0.234732866355714,2,0,0,0.000000000000000,,332713.5051,5813049.0001
180,530,Location 530,1,460156,0.055255518336505,1,0,0,0.000000000000000,,320800.013500001,5813263.048,160.000000000000000,530,5365,Location 5365,1,161812,0.639702123775434,1,0,0,0.000000000000000,,320859.998500001,5813153.7225
181,527,Location 527,1,28000,0.008469464677382,1,0,0,0.000000000000000,,331113.019700001,5813215.992,160.000000000000000,527,5366,Location 5366,1,30118,0.891240721448998,2,0,0,0.000000000000000,,331107.462800002,5813182.0195
182,518,Location 518,1,219121,0.054212529659849,1,0,0,0.000000000000000,,320114.759500002,5813102.0134,160.000000000000000,518,5372,Location 5372,1,472467,0.373399752573645,2,0,0,0.000000000000000,,320100.9957,5813244.0147
183,537,Location 537,1,968388,0.552876816979101,2,0,0,0.000000000000000,,320022.4761,5813342.4882,160.000000000000000,537,5372,Location 5372,1,472467,0.373399752573645,2,0,0,0.000000000000000,,320100.9957,5813244.0147
184,523,Location 523,1,225960,0.050776274564774,1,0,0,0.000000000000000,,320329.980300002,5813188.5119,160.000000000000000,523,5379,Location 5379,1,142909,0.383229261033698,1,0,0,0.000000000000000,,320303.002000002,5813255.98
185,542,Location 542,1,174184,0.637526228067759,1,0,0,0.000000000000000,,323153.006300001,5813392.0302,160.000000000000000,542,5386,Location 5386,1,185157,0.475215209974685,1,0,0,0.000000000000000,,323172.9947,5813314.5256
186,544,Location 544,1,439252,0.445918905283484,1,0,0,0.000000000000000,,323305.988700001,5813396.5397,160.000000000000000,544,5386,Location 5386,1,185157,0.475215209974685,1,0,0,0.000000000000000,,323172.9947,5813314.5256
187,537,Location 537,1,968388,0.552876816979101,2,0,0,0.000000000000000,,320022.4761,5813342.4882,160.000000000000000,537,5396,Location 5396,1,365293,0.593912917724067,1,0,0,0.000000000000000,,320057.007700001,5813362.5034
188,548,Location 548,1,458781,0.857141508335528,2,0,0,0.000000000000000,,320957.0361,5813437.9919,160.000000000000000,548,5393,Location 5393,1,776791,0.677258802091484,1,0,0,0.000000000000000,,320992.9809,5813364.9449
189,542,Location 542,1,174184,0.637526228067759,1,0,0,0.000000000000000,,323153.006300001,5813392.0302,160.000000000000000,542,5407,Location 5407,1,174185,0.207810062829665,1,0,0,0.000000000000000,,323032.503300002,5813398.9894
190,552,Location 552,1,365303,0.994037447623469,2,0,0,0.000000000000000,,322407.016700001,5813467.9879,160.000000000000000,552,5408,Location 5408,1,174705,0.663416028146152,2,0,0,0.000000000000000,,322438.977200001,5813434.0406
191,537,Location 537,1,968388,0.552876816979101,2,0,0,0.000000000000000,,320022.4761,5813342.4882,160.000000000000000,537,5409,Location 5409,1,25834,0.573063420627649,1,0,0,0.000000000000000,,319946.9987,5813439.0305
192,558,Location 558,1,226368,0.034055601217803,2,0,0,0.000000000000000,,321191.486,5813528.0218,160.000000000000000,558,5411,Location 5411,1,148348,0.672853502740000,1,0,0,0.000000000000000,,321209.0109,5813451.0264
193,548,Location 548,1,458781,0.857141508335528,2,0,0,0.000000000000000,,320957.0361,5813437.9919,160.000000000000000,548,5416,Location 5416,1,27473,0.754300189656752,2,0,0,0.000000000000000,,320974.984100001,5813475.021
194,554,Location 554,1,30503,0.514053148201955,1,0,0,0.000000000000000,,329030.5107,5813487.012,160.000000000000000,554,5419,Location 5419,1,29997,0.494922798185087,2,0,0,0.000000000000000,,329117.965700001,5813480.9445
195,549,Location 549,1,365300,0.984238425698792,1,0,0,0.000000000000000,,322675.997000001,5813437.9889,160.000000000000000,549,5421,Location 5421,1,174182,0.174359490164160,2,0,0,0.000000000000000,,322532.021,5813482.0102
196,552,Location 552,1,365303,0.994037447623469,2,0,0,0.000000000000000,,322407.016700001,5813467.9879,160.000000000000000,552,5421,Location 5421,1,174182,0.174359490164160,2,0,0,0.000000000000000,,322532.021,5813482.0102
197,555,Location 555,1,365305,0.958858945943108,2,0,0,0.000000000000000,,322057.0038,5813507.9933,160.000000000000000,555,5424,Location 5424,1,174707,0.735692037883729,2,0,0,0.000000000000000,,321935.026099999,5813492.9759
198,557,Location 557,1,174173,0.464104380001606,1,0,0,0.000000000000000,,321852.973900002,5813529.9985,160.000000000000000,557,5424,Location 5424,1,174707,0.735692037883729,2,0,0,0.000000000000000,,321935.026099999,5813492.9759
199,554,Location 554,1,30503,0.514053148201955,1,0,0,0.000000000000000,,329030.5107,5813487.012,160.000000000000000,554,5430,Location 5430,1,30432,0.329506677287644,2,0,0,0.000000000000000,,328917.017500001,5813507.9689
200,559,Location 559,1,26561,0.493218989873712,2,0,0,0.000000000000000,,328607.466200001,5813540.9841,160.000000000000000,559,5434,Location 5434,1,96878,0.758608564913229,2,0,0,0.000000000000000,,328551.998300001,5813513.0161
201,555,Location 555,1,365305,0.958858945943108,2,0,0,0.000000000000000,,322057.0038,5813507.9933,160.000000000000000,555,5440,Location 5440,1,174177,0.704916070618996,2,0,0,0.000000000000000,,322040.0012,5813538.9913
202,556,Location 556,1,791004,0.332463110223527,1,0,0,0.000000000000000,,321570.010100001,5813518.0359,160.000000000000000,556,5442,Location 5442,1,192158,0.365379635147183,2,0,0,0.000000000000000,,321522.022700001,5813540.9757
203,560,Location 560,1,365314,0.697765068443957,1,0,0,0.000000000000000,,321612.0135,5813551.0313,160.000000000000000,560,5442,Location 5442,1,192158,0.365379635147183,2,0,0,0.000000000000000,,321522.022700001,5813540.9757
204,562,Location 562,1,874834,0.800327002002575,1,0,0,0.000000000000000,,321548.0083,5813569.959,160.000000000000000,562,5442,Location 5442,1,192158,0.365379635147183,2,0,0,0.000000000000000,,321522.022700001,5813540.9757
205,565,Location 565,1,192159,0.706660296573196,1,0,0,0.000000000000000,,321380.000000002,5813591.9571,160.000000000000000,565,5442,Location 5442,1,192158,0.365379635147183,2,0,0,0.000000000000000,,321522.022700001,5813540.9757
206,559,Location 559,1,26561,0.493218989873712,2,0,0,0.000000000000000,,328607.466200001,5813540.9841,160.000000000000000,559,5447,Location 5447,1,95208,0.114439899195802,2,0,0,0.000000000000000,,328684.012,5813547.6688
207,556,Location 556,1,791004,0.332463110223527,1,0,0,0.000000000000000,,321570.010100001,5813518.0359,160.000000000000000,556,5450,Location 5450,1,365315,0.446564505366285,2,0,0,0.000000000000000,,321632.0514,5813582.0003
208,560,Location 560,1,365314,0.697765068443957,1,0,0,0.000000000000000,,321612.0135,5813551.0313,160.000000000000000,560,5450,Location 5450,1,365315,0.446564505366285,2,0,0,0.000000000000000,,321632.0514,5813582.0003
209,562,Location 562,1,874834,0.800327002002575,1,0,0,0.000000000000000,,321548.0083,5813569.959,160.000000000000000,562,5450,Location 5450,1,365315,0.446564505366285,2,0,0,0.000000000000000,,321632.0514,5813582.0003
210,562,Location 562,1,874834,0.800327002002575,1,0,0,0.000000000000000,,321548.0083,5813569.959,160.000000000000000,562,5457,Location 5457,1,806698,0.901407421645355,2,0,0,0.000000000000000,,321401.004500002,5813605.9619
211,563,Location 563,1,790908,0.507364150274921,1,0,0,0.000000000000000,,321326.002400002,5813584.0121,160.000000000000000,563,5457,Location 5457,1,806698,0.901407421645355,2,0,0,0.000000000000000,,321401.004500002,5813605.9619
212,565,Location 565,1,192159,0.706660296573196,1,0,0,0.000000000000000,,321380.000000002,5813591.9571,160.000000000000000,565,5457,Location 5457,1,806698,0.901407421645355,2,0,0,0.000000000000000,,321401.004500002,5813605.9619
213,558,Location 558,1,226368,0.034055601217803,2,0,0,0.000000000000000,,321191.486,5813528.0218,160.000000000000000,558,5470,Location 5470,1,776787,0.259181499659824,1,0,0,0.000000000000000,,321197.472800002,5813665.9808
214,563,Location 563,1,790908,0.507364150274921,1,0,0,0.000000000000000,,321326.002400002,5813584.0121,160.000000000000000,563,5470,Location 5470,1,776787,0.259181499659824,1,0,0,0.000000000000000,,321197.472800002,5813665.9808
215,573,Location 573,1,905914,0.996622371592868,2,0,0,0.000000000000000,,327057.0007,5813736.9923,160.000000000000000,573,5474,Location 5474,1,27725,0.357420087191293,2,0,0,0.000000000000000,,327052.968200002,5813690.0064
216,571,Location 571,1,201198,0.788278119562845,2,0,0,0.000000000000000,,326481.515100001,5813710.9944,160.000000000000000,571,5483,Location 5483,1,25768,0.612711270355425,2,0,0,0.000000000000000,,326434.9571,5813746.5368
217,587,Location 587,1,29070,0.676941045844152,2,0,0,0.000000000000000,,326927.472,5813929.9853,160.000000000000000,587,5511,Location 5511,1,29070,0.891789510577077,2,0,0,0.000000000000000,,326937.987000001,5813939.0277
218,588,Location 588,1,26148,0.771846854356319,2,0,0,0.000000000000000,,327040.980000002,5813992.0428,160.000000000000000,588,5511,Location 5511,1,29070,0.891789510577077,2,0,0,0.000000000000000,,326937.987000001,5813939.0277
219,596,Location 596,1,785302,0.544684435684829,1,0,0,0.000000000000000,,315202.025300001,5814157.015,160.000000000000000,596,5560,Location 5560,1,785302,0.831323531920313,2,0,0,0.000000000000000,,315198.0718,5814175.4898
220,605,Location 605,1,89036,0.027117676311046,1,0,0,0.000000000000000,,315202.479400001,5814303.4646,160.000000000000000,605,5560,Location 5560,1,785302,0.831323531920313,2,0,0,0.000000000000000,,315198.0718,5814175.4898
221,599,Location 599,1,160182,0.107657874595585,2,0,0,0.000000000000000,,320192.528500001,5814183.9584,160.000000000000000,599,5558,Location 5558,1,87422,0.414184252303613,1,0,0,0.000000000000000,,320323.0473,5814191.9771
222,597,Location 597,1,84392,0.998168843877085,2,0,0,0.000000000000000,,320723.4627,5814144.478,160.000000000000000,597,5559,Location 5559,1,27303,0.936206191724123,1,0,0,0.000000000000000,,320608.9997,5814198.9874
223,596,Location 596,1,785302,0.544684435684829,1,0,0,0.000000000000000,,315202.025300001,5814157.015,160.000000000000000,596,5587,Location 5587,1,29082,0.422898118479388,1,0,0,0.000000000000000,,315254.666000002,5814293.6821
224,605,Location 605,1,89036,0.027117676311046,1,0,0,0.000000000000000,,315202.479400001,5814303.4646,160.000000000000000,605,5587,Location 5587,1,29082,0.422898118479388,1,0,0,0.000000000000000,,315254.666000002,5814293.6821
225,604,Location 604,1,458020,0.855078802962922,2,0,0,0.000000000000000,,315091.9704,5814314.9703,160.000000000000000,604,5601,Location 5601,1,808040,0.193809511123388,2,0,0,0.000000000000000,,315050.474400001,5814379.5389
226,607,Location 607,1,808040,0.576168683573428,2,0,0,0.000000000000000,,315071.994400001,5814361.04,160.000000000000000,607,5601,Location 5601,1,808040,0.193809511123388,2,0,0,0.000000000000000,,315050.474400001,5814379.5389
227,611,Location 611,1,458057,0.047517512740024,1,0,0,0.000000000000000,,319961.506600001,5814443.9636,160.000000000000000,611,5621,Location 5621,1,185308,0.825330674803971,1,0,0,0.000000000000000,,320007.340299999,5814442.3754
228,612,Location 612,1,25957,0.995092767092102,2,0,0,0.000000000000000,,319186.4984,5814560.9673,160.000000000000000,612,5652,Location 5652,1,26197,0.130153816940965,2,0,0,0.000000000000000,,319193.4624,5814560.513
229,613,Location 613,1,148288,0.990335238076473,2,0,0,0.000000000000000,,322534.005400001,5814577.4602,160.000000000000000,613,5656,Location 5656,1,23709,0.940947929178816,2,0,0,0.000000000000000,,322526.988,5814578.0299
230,615,Location 615,1,790628,0.562511013696059,2,0,0,0.000000000000000,,320196.5292,5814611.5245,160.000000000000000,615,5673,Location 5673,1,790628,0.509645522585124,1,0,0,0.000000000000000,,320193.993000001,5814623.0123
231,618,Location 618,1,459093,0.443371884623965,2,0,0,0.000000000000000,,314854.9878,5814648.039,160.000000000000000,618,5666,Location 5666,1,459093,0.157384992519874,2,0,0,0.000000000000000,,314865.0348,5814632.0546
232,621,Location 621,1,458005,0.821520128355789,2,0,0,0.000000000000000,,314821.036100001,5814719.9951,160.000000000000000,621,5666,Location 5666,1,459093,0.157384992519874,2,0,0,0.000000000000000,,314865.0348,5814632.0546
233,619,Location 619,1,23092,0.013676537480372,2,0,0,0.000000000000000,,322021.5109,5814633.4993,160.000000000000000,619,5670,Location 5670,1,25956,0.074500747803793,2,0,0,0.000000000000000,,322028.000300001,5814634.5289
234,617,Location 617,1,425595,0.675263392478667,1,0,0,0.000000000000000,,328349.0114,5814640.4489,160.000000000000000,617,5681,Location 5681,1,425594,0.561597233118328,2,0,0,0.000000000000000,,328284.7547,5814676.9906
235,614,Location 614,1,22754,0.317121122326394,1,0,0,0.000000000000000,,321699.955100002,5814614.0473,160.000000000000000,614,5679,Location 5679,1,87262,0.328923983097751,1,0,0,0.000000000000000,,321646.0128,5814678.488
236,622,Location 622,1,808501,0.628053000444656,2,0,0,0.000000000000000,,321708.0116,5814726.0168,160.000000000000000,622,5679,Location 5679,1,87262,0.328923983097751,1,0,0,0.000000000000000,,321646.0128,5814678.488
237,624,Location 624,1,27650,0.390273849550854,1,0,0,0.000000000000000,,321042.5168,5814755.9756,160.000000000000000,624,5691,Location 5691,1,194979,0.701552108158292,2,0,0,0.000000000000000,,321074.488000001,5814728.0266
238,618,Location 618,1,459093,0.443371884623965,2,0,0,0.000000000000000,,314854.9878,5814648.039,160.000000000000000,618,5689,Location 5689,1,458005,0.775318225892964,2,0,0,0.000000000000000,,314815.026800001,5814728.9616
239,621,Location 621,1,458005,0.821520128355789,2,0,0,0.000000000000000,,314821.036100001,5814719.9951,160.000000000000000,621,5689,Location 5689,1,458005,0.775318225892964,2,0,0,0.000000000000000,,314815.026800001,5814728.9616
240,630,Location 630,1,458005,0.010443757867114,2,0,0,0.000000000000000,,314706.497700001,5814871.0172,160.000000000000000,630,5717,Location 5717,1,458031,0.877845545407312,2,0,0,0.000000000000000,,314700.966300001,5814877.9986
241,631,Location 631,1,186292,0.840192473494667,1,0,0,0.000000000000000,,320215.497700001,5814898.4788,160.000000000000000,631,5720,Location 5720,1,186292,0.873616514292314,2,0,0,0.000000000000000,,320217.5135,5814893.4721
242,639,Location 639,1,759625,0.110347431176701,2,0,0,0.000000000000000,,314528.0073,5815123.0156,160.000000000000000,639,5744,Location 5744,1,759639,0.216018681372433,2,0,0,0.000000000000000,,314585.9712,5815042.9957
243,639,Location 639,1,759625,0.110347431176701,2,0,0,0.000000000000000,,314528.0073,5815123.0156,160.000000000000000,639,5764,Location 5764,1,456593,0.158005249174416,2,0,0,0.000000000000000,,314447.9927,5815154.5198
244,640,Location 640,1,184792,0.278275756177926,1,0,0,0.000000000000000,,322072.957,5815159.003,160.000000000000000,640,5765,Location 5765,1,374678,0.831757372680369,2,0,0,0.000000000000000,,322201.004299999,5815160.9981
245,644,Location 644,1,184791,0.803227884904480,2,0,0,0.000000000000000,,322094.969600001,5815236.9691,160.000000000000000,644,5765,Location 5765,1,374678,0.831757372680369,2,0,0,0.000000000000000,,322201.004299999,5815160.9981
246,642,Location 642,1,184461,0.754745375323421,2,0,0,0.000000000000000,,321762.976100001,5815198.0337,160.000000000000000,642,5773,Location 5773,1,184460,0.713815412398570,2,0,0,0.000000000000000,,321703.011000001,5815204.9466
247,647,Location 647,1,182493,0.212095147260384,1,0,0,0.000000000000000,,321772.973000002,5815248.9853,160.000000000000000,647,5773,Location 5773,1,184460,0.713815412398570,2,0,0,0.000000000000000,,321703.011000001,5815204.9466
248,649,Location 649,1,456595,0.919360692033608,1,0,0,0.000000000000000,,314180.991600001,5815256.4642,160.000000000000000,649,5790,Location 5790,1,707932,0.395632300935302,1,0,0,0.000000000000000,,314192.790100002,5815207.1891
